ID,长度,FEATUREID,CHFCAC,GZEAB,KCDDEF,GZEEB,GZECD,GZECE,GZEHG,GZAG,GZEEE,GZELD,GZEEC,GZEKG,GZEHH,PKIGJ,geometry,length_m,length_km,azimuth_deg,strike_deg,source_file,type_code,GZEEI,GZEEJ,GZEGD,MDLMA,GZEDRA,GZEEBM,GZEAD,YGGBDG,MDLZZ,GZEAH,GCJFBS,GZECC,GZEEL,KCDDEE,QDHOBC,GGAAJC,GGDDKY,KCDDEN,MDLZD
472,0.012835565469929314,OFBA003C1AJ430010020000229,000229,,1.1166706085205078,01,,0.0,ChSt.,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.51425594821424 39.28862915400025, 73.51225768005732 39.28902898348609, 73.50822968714826 39.289856455432265, 73.50628471451257 39.29014929065939, 73.50469181612588 39.29030679459958, 73.50280614165241 39.2904368498684, 73.50158305889084 39.290545131036)",1116.2361133478198,1.1162361133478198,281.9547961195845,101.9547961195845,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
473,0.036378908736361716,OFBA003C1AJ430010020000230,000230,,3.8901329040527344,01,,0.0,"K1kz,J3kz,P2q,γπT3",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.98021539304555 39.29851684611787, 74.97765575845438 39.29262363701864, 74.97634153174499 39.29001287259178, 74.97615413231445 39.28963958677699, 74.97596557979914 39.28911733383089, 74.97431347091566 39.28478967311793, 74.97420558913069 39.28456472591924, 74.97375487004524 39.28362281755947, 74.97291213978463 39.28186551429313, 74.97259389598355 39.28120187185697, 74.9714100948157 39.27873314098184, 74.97027973484275 39.27637776962667, 74.96914609544531 39.274179470771884, 74.96473134273567 39.265628596761644)",3888.6593786995722,3.8886593786995722,200.11473275291866,20.114732752918655,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
474,0.06685588327978834,OFBA003C1AJ430010020000231,000231,,5.9113850593566895,04,,0.0,"ChSt.,Qsn",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.51425594821424 39.28862915400025, 73.51477363209608 39.28852441115601, 73.51922319023451 39.287624429427495, 73.52449958707483 39.28624031363233, 73.52661518528896 39.285521500581325, 73.5300651234093 39.2842504031934, 73.53574502589571 39.28174045545026, 73.53719158463967 39.281275905225215, 73.54008383385121 39.28047697815966, 73.55017652931978 39.27822284079072, 73.55904950942752 39.27560995112765, 73.57212575926687 39.272256252167814, 73.57412764803259 39.27166709406398, 73.5760712630412 39.27107741672187, 73.5785085782667 39.270597856743926)",5909.24777224155,5.9092477722415495,110.77426554468178,110.77426554468178,LDZOFBA003.WL,04,,,,,,,,,,,,,,,,,,,
476,0.10155415266857114,OFBA003C1AJ430010020000232,000232,,11.056203842163086,01,,0.0,"K1kz,P2q,C1w,γπT3",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.99978905151939 39.29617918428123, 74.99948172082033 39.29557463201337, 74.99883150671137 39.29457639756967, 74.99834578324301 39.29404429709217, 74.99730926050944 39.292880804964035, 74.99667534996543 39.29201090344086, 74.99504965097222 39.289149300041764, 74.9922619808149 39.28517583955396, 74.99192057579671 39.28459499401375, 74.99146589942103 39.283692895017786, 74.99074112733956 39.28217047229362, 74.98893769938032 39.276423264622146, 74.98730857514154 39.271767755186794, 74.98685812095277 39.26940515414036, 74.98667545100211 39.26864176386999, 74.98653942206687 39.26780971592859, 74.98581551568395 39.263375346124896, 74.98502949582604 39.258081099167256, 74.98493578380183 39.25731964802958, 74.98502778707933 39.256558661705455, 74.98520894824583 39.25568916357275, 74.98620972740792 39.25018300226477, 74.98890856809689 39.23877900193747, 74.98985864442373 39.23366433390655, 74.99086901288585 39.228218873923176, 74.9914412511569 39.225768885770805, 74.99270551885371 39.22037341014051, 74.9930190467836 39.21833812039954, 74.99328982133692 39.21666624474665, 74.99378825132871 39.21506645427658, 74.99514921325166 39.21027665239953, 74.99551613653298 39.20941568453565, 74.99601952412326 39.20830352531656, 74.99637805822901 39.20686294043625, 74.99852097395697 39.1997846335146)",11051.927585987361,11.051927585987361,180.58657278955255,0.5865727895525481,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
477,0.03171743876466526,OFBA003C1AJ430010020000233,000233,,2.758852481842041,01,,0.0,P2q,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.49324507909186 39.28907354295595, 74.50334927038678 39.29111510113098, 74.5059471498282 39.291288190681584, 74.50803832117818 39.291256525247896, 74.508716444214 39.29119278571135, 74.50992511578906 39.29113273120895, 74.51116345530207 39.291004411470084, 74.51239972781082 39.290898895453545, 74.51418755178481 39.290726078917814, 74.5166128270944 39.290263923083266, 74.5178198359972 39.29008929891138, 74.51920160695705 39.28987041908779, 74.52213988851068 39.2893883603753, 74.52455871583389 39.28886034349864)",2757.8563423290902,2.7578563423290903,90.81297522959741,90.81297522959741,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
478,0.011861804066291958,OFBA003C1AJ430010020000234,000234,,1.045278549194336,01,,0.0,P2q,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.52814571842977 39.28652814481174, 74.53030962354406 39.2860142924398, 74.5312321051896 39.28574939686822, 74.53203543306361 39.285573816208476, 74.53266917500342 39.28544228014489, 74.53382079323175 39.285088651135666, 74.53422145073789 39.28500085137541, 74.53456760456878 39.28491274831908, 74.53491382897191 39.28477967208921, 74.53554670051001 39.28455818501193, 74.53571727564123 39.28451413051053, 74.53961169225596 39.28352211672498)",1044.7751075774272,1.0447751075774272,108.93726715330702,108.93726715330702,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
479,0.03360458855204429,OFBA003C1AJ430010020000235,000235,,3.010310411453247,01,,45.0,"P2q,C1w",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.62427977291964 39.275153501340256, 74.62259146053745 39.27531035505147, 74.62218102781385 39.275379576775414, 74.62163996168512 39.275503796127275, 74.62100423466393 39.27579783140365, 74.62023943711999 39.276140762876196, 74.61834543139004 39.27667528776711, 74.61654821122198 39.2772060292559, 74.61295228066372 39.27816009919282, 74.61060038000765 39.27890356685845, 74.60824583215081 39.279754315768294, 74.60630734551145 39.28082107639169, 74.60478312993808 39.28188921350288, 74.60325747356019 39.28285000123307, 74.60200982610083 39.283489726287904, 74.60104199151498 39.284023057915576, 74.60034788964234 39.28428702812084, 74.59941249017224 39.28460659146351, 74.59874727796634 39.28476831149192, 74.59645519398606 39.285170589833285, 74.59529147370833 39.285385421356146, 74.59279597783919 39.285940394466934)",3008.9673098120056,3.0089673098120056,294.0379646158248,114.03796461582482,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
480,0.018627049200111385,OFBA003C1AJ430010020000236,000236,,1.6140414476394653,01,,0.0,"K1kz,P2q",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.97375487004524 39.28362281755947, 74.97716505342768 39.28374786929056, 74.97948648691012 39.28363621371533, 74.98007851772608 39.28363746942986, 74.98081855337878 39.28363903934316, 74.9816079249738 39.283640706931926, 74.98574779789288 39.28407695017733, 74.9922619808149 39.28517583955396)",1613.2386946595238,1.6132386946595239,83.84786851726552,83.84786851726552,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
484,0.028668801069483725,OFBA003C1AJ430010020000237,000237,,2.487031936645508,01,,78.0,P2q,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.54794633117014 39.28218815737659, 74.55578518266132 39.281555187137855, 74.56422382955554 39.280569992439275, 74.56844749043495 39.279681630138946, 74.57637745072437 39.278684547283056)",2486.056389594031,2.486056389594031,99.28713497454888,99.28713497454888,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
485,0.5306824458775397,OFBA003C1AJ430010020000238,000238,,46.21815872192383,04,,0.0,"P2q,Qsn,D2kz",101,102,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.17347848768517 39.27822502427116, 74.17924788665395 39.27957424067983, 74.18342711139545 39.28055056675478, 74.19037319099037 39.281199708410625, 74.20397150874679 39.28153375316028, 74.23179339964538 39.281600607825624, 74.2681119915101 39.28231514716793, 74.29006126706025 39.282210880128865, 74.32330557084181 39.28287193621456, 74.33551781656637 39.28157554438061, 74.34926519182646 39.280411940657544, 74.37230773046453 39.27569748592949, 74.39135679986286 39.27095762808618, 74.42253445652872 39.26664785491965, 74.43579353372391 39.266092243293855, 74.44712542952283 39.26676728110104, 74.46738812260477 39.26934436264428, 74.4849335013335 39.272030066669174, 74.4898731696764 39.27245182806187, 74.49259569199481 39.27268437179984, 74.50281154945965 39.273597369510455, 74.50938084863051 39.27310920528023, 74.51602870425386 39.27261481899861, 74.51703100851871 39.27254009748485, 74.52182985428448 39.27156687496423, 74.53248494858109 39.268604532163614, 74.5374029247604 39.26723668732413, 74.54822741595156 39.26422457470453, 74.55334563739507 39.263251287209144, 74.56202659661919 39.262024775181196, 74.56788774415747 39.261195994074356, 74.57444406435724 39.259978848156024, 74.57788516562431 39.25929650657075, 74.58243542980235 39.25839411422845, 74.58843757810062 39.25710503085069, 74.59314703869295 39.256092944738356, 74.59938531761635 39.25448153032278, 74.60365347725465 39.25349798210449, 74.61265348731042 39.25142319851861, 74.62021669020909 39.249979796082776, 74.6283474525798 39.24842725721074, 74.63886437258816 39.24641814489537, 74.65773302983601 39.24274341243754, 74.65922835397252 39.242452466292875, 74.66576595237727 39.24094871730938, 74.67018584735327 39.23993221358756, 74.6788201132946 39.236853096952345, 74.68382992843671 39.23483326064755, 74.68585634149733 39.23401729756808, 74.6944902742292 39.23068874978504, 74.69530107158047 39.23047157241569, 74.69654759981877 39.230138346865786)",46200.06229597021,46.200062295970206,97.1010947115923,97.1010947115923,LDZOFBA003.WL,04,,,,,,,,,,,,,,,,,,,
487,0.12368450296934738,OFBA003C1AJ430010020000239,000239,,10.729015350341797,31,,0.0,"ChSt.,Pt1K.",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.05698448953055 39.26484213616358, 74.05411887404144 39.265133644065585, 74.04820172545502 39.26536082052401, 74.0468412223815 39.26538903214241, 74.04573113632404 39.265458635284, 74.04452141821633 39.26560608078055, 74.03693273066605 39.26648781320741, 74.03542345580813 39.26667205534151, 74.03422172491503 39.26670141788345, 74.0333194496321 39.26669392870907, 74.03026314192212 39.26658981579414, 74.027259183012 39.26625000976191, 74.02611341905593 39.266004932278214, 74.02531441713964 39.26592058710325, 74.02346529455635 39.265750102771165, 74.02141526118297 39.26573552094397, 74.0205631300133 39.265768803835286, 74.01950822858261 39.26587854552452, 74.01799750117135 39.26594468347724, 74.01341770197006 39.266260771741905, 74.01190664981134 39.26644504416295, 74.01044632405217 39.26659032052615, 74.00948983014152 39.26666103241798, 74.0085318921672 39.266771142404345, 74.00747580274297 39.26684098340363, 74.00656759580438 39.26691209989145, 74.00566500674957 39.26704591122579, 74.00476978215647 39.26708728916846, 74.00387915552078 39.267135875398544, 74.00298722807025 39.267191661788274, 74.00209609224869 39.267254646892845, 74.00120384638927 39.26732482256553, 74.00031658596204 39.26740217838639, 73.9994274063744 39.26748670844116, 73.99853940020272 39.26757840229068, 73.99765366868216 39.26767725182481, 73.99676930149593 39.267783246585196, 73.99588839997892 39.26789637171315, 73.98497052485389 39.27019326775815, 73.97057999551308 39.27259069577575, 73.95975520199572 39.27392884453077, 73.9483930188238 39.27505515901843, 73.93427004222924 39.27705666428032)",10724.823269160408,10.724823269160408,277.93314119291415,97.93314119291415,LDZOFBA003.WL,31,,,,,,,,,,,,,,,,,,,
489,0.01957723908176261,OFBA003C1AJ430010020000240,000240,,1.9540716409683228,01,,0.0,P2q,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.97291213978463 39.28186551429313, 74.98653942206687 39.26780971592859)",1953.2030885572024,1.9532030885572023,143.01303480519394,143.01303480519394,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
492,0.1992306038358895,OFBA003C1AJ430010020000241,000241,,18.656021118164062,01,,46.0,"P2q,C1w",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.63569388618235 39.27968368553261, 74.63747385583102 39.28049762127811, 74.63848516683288 39.28102613307885, 74.64000383710922 39.28168754230204, 74.64168886857222 39.28267780152488, 74.64295175647347 39.28360107164994, 74.64429785075161 39.28459025391564, 74.64505342508177 39.28538061139059, 74.64555915636151 39.28603885041966, 74.64597771152935 39.286434155258576, 74.64648312880381 39.28715806013346, 74.64689536923922 39.287978942878034, 74.64713186016847 39.28875963774563, 74.64740191409108 39.28937920113888, 74.64760752449028 39.28975650707916, 74.64791701071228 39.29008052996742, 74.6483966556215 39.2906204065505, 74.64884184188213 39.29099882906751, 74.64922070724818 39.29126940231037, 74.64969975766193 39.29159421713434, 74.65080295257654 39.29208318837979, 74.65124989162197 39.29219278290493, 74.65193909245079 39.292195960588664, 74.65259536047476 39.292199572634416, 74.6535970106658 39.292071171784485, 74.65552832324708 39.29197521590034, 74.65628712406304 39.2919259917391, 74.65728759514816 39.2918244380944, 74.65801125840714 39.29172123065885, 74.65884000679908 39.29167239950755, 74.65977033005927 39.291758588390415, 74.661111682019 39.29195475162449, 74.66163013673415 39.2920653500592, 74.66266122066232 39.29225965433172, 74.67567945699007 39.29550522725646, 74.67759781143054 39.296211113512015, 74.6794957115331 39.29685603209347, 74.68109359634606 39.29719966397169, 74.68317100867945 39.297512744995494, 74.68377543992997 39.2975829057604, 74.68420710624846 39.29758468356944, 74.68485780383989 39.29765501685457, 74.68541927333033 39.29765731932578, 74.686415563624 39.29762755390375, 74.68693306974849 39.2975620021281, 74.68806121751518 39.297295903628125, 74.6884513705851 39.29712831042585, 74.68970828286463 39.29636395718965, 74.69005721790812 39.295987103995074, 74.69085145635708 39.29534451126829, 74.69185371992113 39.29456820334234, 74.69309568594797 39.293819765667, 74.69355371701847 39.29355844020756, 74.69457577235254 39.29321046256357, 74.69492306601371 39.293144204373284, 74.69531260643316 39.29307811687674, 74.69574324999772 39.293046025492686, 74.69639399261136 39.293048621911346, 74.69695365149586 39.29318616690443, 74.699377451038 39.293636534888364, 74.69998562329313 39.29363966180046, 74.70050762399963 39.29370998861839, 74.70137544463837 39.293714444959605, 74.70211594011545 39.29371823044907, 74.70267938541033 39.293788769031046, 74.7056761053855 39.294209955658715, 74.70645747781664 39.294349230488805, 74.70676047757783 39.29448557138108, 74.70710652830385 39.29462175858363, 74.70732104934685 39.294825005702414, 74.70757950190676 39.29509590235887, 74.70792394703565 39.29563710353576, 74.70981537136414 39.29824242755033, 74.7102026507777 39.298716265487805, 74.71063173415875 39.299122745476865, 74.71110597589778 39.299563121116364, 74.7114969998381 39.29976694387515, 74.7119279605974 39.30003841363301, 74.71253396966692 39.30037796832569, 74.71322374831027 39.30071821775222, 74.71409154761024 39.30099319944359, 74.71530311506376 39.30130334024074, 74.71569304690142 39.30137266153863, 74.71621408839351 39.30144241358493, 74.71699493948358 39.301411003747646, 74.71742883222296 39.30137843410516, 74.71794766202048 39.30131214371431, 74.71881583889274 39.30117897945995, 74.71933905639236 39.30104466435322, 74.72033731049153 39.30074187203225, 74.72124999192086 39.3002718879563, 74.72325063023727 39.299163500851, 74.72381554081434 39.29879366818748, 74.72424756948895 39.29859226210027, 74.72494534413913 39.29805399675547, 74.72546675305654 39.29771779836545, 74.72590202086731 39.29731387526522, 74.72638160221275 39.29674130182955, 74.72677383080492 39.29613475605904, 74.7276925524884 39.294685726415175, 74.7283023391322 39.29404597012392, 74.72961070051312 39.292395391579014, 74.73013349102723 39.29182290922126, 74.73082977301581 39.29118335327824, 74.73248134076972 39.2898373674307, 74.73313331313494 39.289197691164794, 74.73352741895914 39.28875987894718, 74.73387583699486 39.28838946270952, 74.73483171797248 39.28741300527163, 74.73552730082568 39.28687467498549, 74.73757069188537 39.28559706973031, 74.73813380924506 39.28532842294764, 74.7396529303799 39.28463492708368, 74.74389756446284 39.282819223767746, 74.74481609904261 39.282454791627806, 74.74751193111958 39.28136188480503, 74.74839659139748 39.2810107287751, 74.74931310090582 39.28060532580539, 74.75029923361359 39.28006428238502, 74.75090972051837 39.27973969550587, 74.75131820711309 39.27946899199885, 74.75440740030719 39.277791754117125, 74.75688884098082 39.27638474611018, 74.75804316496802 39.275898289212094, 74.75906154113679 39.27546585948054, 74.76177981035428 39.27400491398976, 74.76232323309888 39.27370728629601, 74.7629695444411 39.273355545821666, 74.7639549221201 39.272950160386344, 74.77110363215537 39.26968373282337, 74.77375785800108 39.26849859351258, 74.77605102538712 39.26719937974566, 74.77692239654112 39.26671218424394, 74.77768736879722 39.266251901285905, 74.77879990929665 39.26552058164497, 74.78001544435173 39.26465429737278, 74.78182180034082 39.263118029777964, 74.78741808931704 39.2581291132545, 74.78835752756801 39.25718439612314, 74.7892640072924 39.2561854995434, 74.79307763897576 39.252409464032176, 74.7937992888442 39.2515195553959, 74.79473158951193 39.25030582398165, 74.79583883074866 39.249067569061715, 74.79903494786585 39.24498810241791, 74.7995198420207 39.244292058449794, 74.80014825261021 39.24327433645437, 74.80077464504083 39.242256613116915, 74.80132907793678 39.241453449297424, 74.80247937776615 39.23968253069348)",18648.788985822746,18.648788985822748,107.32302855715412,107.32302855715412,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
493,0.03588111541538448,OFBA003C1AJ430010020000242,000242,,3.1075189113616943,01,,0.0,P2q,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.58650113479239 39.27819604985762, 74.59738694383655 39.27643292632378, 74.6061180693993 39.275615041023904, 74.61684520978847 39.27508568840514, 74.62218102781385 39.275379576775414)",3106.30275837484,3.1063027583748397,96.04974467140983,96.04974467140983,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
495,0.09373817858349988,OFBA003C1AJ430010020000243,000243,F50,96.42643737792969,04,,0.0,切割布伦阔勒岩群、志留系、泥盆系、二叠系地层，碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,101,103,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.18437583267907 39.275636146025974, 74.19634581030718 39.27322307934563, 74.20794461738977 39.270800554913095, 74.2174600692189 39.268789691222175, 74.2278899853373 39.26682123673185, 74.2342957363448 39.26580261011429, 74.24474354534941 39.26369158761915, 74.25114391516948 39.26217428864125, 74.25689475349748 39.261554416517264, 74.2594836960222 39.26118133313428, 74.26334562185038 39.26056484995449, 74.26561774814145 39.26020166967002, 74.26730378510209 39.25999954153641, 74.26840585175363 39.25986732959621, 74.27149598398445 39.25949572091441, 74.27653143523128 39.25879762954199)",8175.092007286857,8.175092007286857,103.71485332352003,103.71485332352003,LDZOFBA003.WL,04,,,,,,,,,,,,,,,,,,,
496,0.009146220756473238,OFBA003C1AJ430010020000244,000244,,0.8019131422042847,04,,0.0,"ChSt.,Qsn",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.58277501893345 39.26970021186847, 73.58769527430435 39.26846722397352, 73.59044371264294 39.26792854865088, 73.59169311101674 39.26768404272637)",801.7666641395328,0.8017666641395329,107.11105603948047,107.11105603948047,LDZOFBA003.WL,04,,,,,,,,,,,,,,,,,,,
497,0.061721573593711616,OFBA003C1AJ430010020000245,000245,,5.407295227050781,01,,0.0,ChSt.,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.70952964227031 39.25914450229886, 73.72593148112178 39.26016579766971, 73.73734395990053 39.26199782887107, 73.75811216298686 39.26797896113744, 73.7629435413148 39.26946275621836, 73.76579602065114 39.27020009011944, 73.76980344360096 39.27114245943019)",5405.089604926099,5.405089604926099,76.43459812835776,76.43459812835776,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
499,0.007480392697166426,OFBA003C1AJ430010020000246,000246,,0.6537705063819885,01,,0.0,ChSt.,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.59169311101674 39.26768404272637, 73.59466336826264 39.26691345386203, 73.59698151692159 39.26660779080846, 73.59902743952749 39.26627018383274)",653.517862124051,0.653517862124051,104.81711224596661,104.81711224596661,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
500,0.05232500021093956,OFBA003C1AJ430010020000247,000247,,4.550608158111572,01,,0.0,"P2q,C1w,γπT3",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.96914609544531 39.274179470771884, 74.96801120879438 39.274465556490696, 74.96263110985947 39.27582450517347, 74.96169171202526 39.275996516389334, 74.96150394486735 39.2760544403662, 74.96101509762934 39.27611094891975, 74.9602294696661 39.27615677452533, 74.9596666321428 39.27613397742696, 74.95254989347363 39.27542575293256, 74.95038503255618 39.275206150855595, 74.94029474475361 39.27418242061328, 74.93825116938119 39.27397509754389, 74.93665558375729 39.27385385689207, 74.93620920244014 39.27376456661749, 74.93550504445206 39.27361583233638, 74.93472370499858 39.2734374906861, 74.93193986498272 39.272960311501954, 74.928041307061 39.27212923227965, 74.92733384960772 39.272039895035434, 74.92629381153186 39.271891192102935, 74.92328152255821 39.27138631585219, 74.92209145492451 39.27123716023939, 74.91745592719634 39.27057111605837)",4548.823668343939,4.548823668343939,264.903882175972,84.903882175972,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
504,0.009518083423781565,OFBA003C1AJ430010020000248,000248,,0.8225406408309937,04,,0.0,Qsn,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.608528369455 39.26610677989587, 73.60664394935418 39.26599436538043, 73.60465115286091 39.265975562911514, 73.60320262126648 39.2660533248351, 73.59979595754879 39.26614302901071, 73.59902743952749 39.26627018383274)",822.2219455357113,0.8222219455357113,272.15128088994686,92.15128088994686,LDZOFBA003.WL,04,,,,,,,,,,,,,,,,,,,
505,0.07659080782135905,OFBA003C1AJ430010020000249,000249,,6.688357353210449,01,,0.0,ChSt.,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.608528369455 39.26610677989587, 73.60906923953806 39.26613907305991, 73.61106141140021 39.266188888755146, 73.61493452666933 39.266435886962284, 73.61718905117618 39.266461933898455, 73.62062302144393 39.26673906684716, 73.62756933940369 39.26683528651399, 73.63691313772529 39.26719795248884, 73.64072101555018 39.26717323106709, 73.64818393246527 39.26742748562666, 73.65001880371155 39.26723192454315, 73.65157770631845 39.267064172315365, 73.6529034682386 39.266863666964674, 73.65434925122963 39.26651190379478, 73.65614955277331 39.26601115467159, 73.66076288075254 39.26465379607985, 73.66287531345463 39.26394269784648, 73.66549488036425 39.26326488313419, 73.6690536315661 39.26225795511917, 73.67116894554063 39.261635235384766, 73.675311335277 39.2606636313848, 73.68079734776406 39.259003831037084, 73.6822545342195 39.25843487187668, 73.68370597875372 39.257776285237384)",6685.572955790071,6.685572955790072,98.96936086225848,98.96936086225848,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
516,0.47999776419312,OFBA003C1AJ430010020000250,000250,,42.19500732421875,31,,0.0,"ChSt.,Qp3pal,Qp3gl,Qhpl",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.54718065750848 39.16653466754236, 74.52823941271392 39.17135906627404, 74.52716704965533 39.17163237204179, 74.51907479879479 39.17408620691498, 74.51221127618845 39.176129212509686, 74.50572745411192 39.17751401376854, 74.50235791519609 39.178547327903075, 74.50150386446272 39.17877732092702, 74.50056518875796 39.179074961196946, 74.49964726034516 39.179411206740085, 74.49875169162219 39.17978509876795, 74.49788502937575 39.18019557243995, 74.49720973287747 39.18055572930815, 74.49297752263281 39.182291298409226, 74.48598723025673 39.18515847861705, 74.46775298046825 39.19492585570774, 74.45529239695303 39.200624537587665, 74.45024990400924 39.20292955266509, 74.44529064270198 39.204443674905484, 74.43764077809304 39.20711952176373, 74.43144133453053 39.20977733696749, 74.42180325284639 39.213274447662634, 74.41270677194615 39.215958202728984, 74.4119795279879 39.21597541001259, 74.39583056443985 39.216356887287546, 74.39330561165134 39.216245093652084, 74.3918457425496 39.21623405166056, 74.38977962496696 39.21599341279777, 74.38017922782711 39.21479853404399, 74.36599974245365 39.21562210392577, 74.34663168540666 39.217992021164335, 74.34245112429834 39.21784345090084, 74.33981760757213 39.21796023257629, 74.33746557856017 39.21806456044797, 74.32760011552962 39.219134376666965, 74.30856914725742 39.222263098700594, 74.30702705921472 39.22251614311884, 74.29313754870134 39.22403399590502, 74.27671914378631 39.226343164661806, 74.26066415492575 39.22979758950819, 74.25802950956285 39.23004029993369, 74.256124884561 39.230216038394765, 74.2550354702984 39.23031634588702, 74.24934801080555 39.231072712753345, 74.24400994364652 39.23178208867033, 74.2203270088988 39.234253848402076, 74.20966703896859 39.23551441447373, 74.19572145180416 39.23716142222297, 74.17618593389601 39.239882398001846, 74.16138979616994 39.242206164974135, 74.13806402753306 39.247329962378025, 74.12541102612298 39.250721800034995, 74.11409922055583 39.25256265095976, 74.10297104781782 39.25336394901695, 74.09405179325164 39.25559904808307, 74.08102341743769 39.260938243612095)",42178.57696493725,42.17857696493725,285.0253703945524,105.0253703945524,LDZOFBA003.WL,31,,,,,,,,,,,,,,,,,,,
520,0.015946293385749044,OFBA003C1AJ430010020000251,000251,F50,96.42643737792969,41,,0.0,切割布伦阔勒岩群、志留系、泥盆系、二叠系地层，碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,101,103,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.27653143523128 39.25879762954199, 74.29178521958411 39.25647834162149, 74.29180916629238 39.25647606885105, 74.29230011098555 39.25642956694555)",1385.8340149137107,1.3858340149137107,101.38584071350178,101.38584071350178,LDZOFBA003.WL,41,,,,,,,,,,,,,,,,,,,
522,0.02218291297946357,OFBA003C1AJ430010020000252,000252,F50,96.42643737792969,04,,0.0,切割布伦阔勒岩群、志留系、泥盆系、二叠系地层，碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,101,103,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.29230011098555 39.25642956694555, 74.30757953120025 39.25497823080949, 74.31433329607528 39.253929401122505)",1922.4641841194384,1.9224641841194383,98.74468431199234,98.74468431199234,LDZOFBA003.WL,04,,,,,,,,,,,,,,,,,,,
524,0.0066439100404526155,OFBA003C1AJ430010020000253,000253,F50,96.42643737792969,41,,0.0,切割布伦阔勒岩群、志留系、泥盆系、二叠系地层，碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,101,103,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.31433329607528 39.253929401122505, 74.31508330615279 39.25381291701327, 74.32087316600091 39.25275950898811)",579.0876544365124,0.5790876544365123,103.389094851967,103.389094851967,LDZOFBA003.WL,41,,,,,,,,,,,,,,,,,,,
